year,retrofit_cost,asset_id,asset_domain,asset_type,scenario
2038,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2039,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2040,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2041,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2042,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2043,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2044,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2045,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2046,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2047,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2048,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2049,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2050,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2051,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2052,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2053,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2054,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2055,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2056,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2057,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2058,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2059,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2060,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2061,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2062,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2063,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2064,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2065,0.0,GS034,gas_network,gas_service,hybrid_gas_immediate
2020,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2021,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2022,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2023,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2024,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2025,11000.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2026,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2027,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2028,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2029,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2030,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2031,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2032,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2033,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2034,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2035,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2036,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2037,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2038,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2039,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2040,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2041,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2042,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2043,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2044,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2045,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2046,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2047,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2048,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2049,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2050,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2051,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2052,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2053,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2054,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2055,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2056,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2057,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2058,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2059,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2060,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2061,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2062,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2063,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2064,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2065,0.0,GS036,gas_network,gas_service,hybrid_gas_immediate
2020,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2021,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2022,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2023,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2024,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2025,125000.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2026,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2027,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2028,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2029,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2030,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2031,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2032,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2033,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2034,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2035,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2036,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2037,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2038,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2039,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2040,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2041,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2042,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2043,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2044,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2045,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2046,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2047,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2048,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2049,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2050,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2051,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2052,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2053,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2054,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2055,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2056,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2057,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2058,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2059,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2060,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2061,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2062,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2063,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2064,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2065,0.0,GP001,gas_network,gas_main,hybrid_gas_immediate
2020,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2021,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2022,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2023,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2024,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2025,23692.529808000003,F_350460_2902490,building,building_aggregate,accelerated_elec
2026,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2027,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2028,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2029,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2030,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2031,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2032,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2033,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2034,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2035,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2036,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2037,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2038,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2039,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2040,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2041,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2042,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2043,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2044,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2045,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2046,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2047,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2048,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2049,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2050,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2051,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2052,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2053,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2054,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2055,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2056,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2057,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2058,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2059,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2060,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2061,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2062,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2063,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2064,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2065,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec
2020,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2021,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2022,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2023,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2024,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2025,23967.38268,F_350459_2902427,building,building_aggregate,accelerated_elec
2026,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2027,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2028,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2029,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2030,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2031,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2032,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2033,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2034,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2035,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2036,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2037,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2038,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2039,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2040,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2041,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2042,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2043,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2044,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2045,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2046,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2047,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2048,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2049,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2050,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2051,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2052,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2053,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2054,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2055,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2056,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2057,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2058,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2059,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2060,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2061,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2062,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2063,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2064,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2065,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec
2020,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2021,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2022,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2023,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2024,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2025,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2026,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2027,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2028,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2029,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2030,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2031,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2032,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2033,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2034,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2035,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2036,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2037,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2038,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2039,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2040,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2041,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2042,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2043,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2044,39091.64195523891,F_350459_2902366,building,building_aggregate,accelerated_elec
2045,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2046,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2047,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2048,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2049,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2050,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2051,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2052,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2053,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2054,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2055,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2056,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2057,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2058,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2059,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2060,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2061,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2062,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2063,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2064,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2065,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec
2020,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2021,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2022,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2023,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2024,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2025,26270.204040000004,F_350459_2902307,building,building_aggregate,accelerated_elec
2026,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2027,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2028,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2029,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2030,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2031,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2032,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2033,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2034,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2035,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2036,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2037,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2038,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2039,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2040,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2041,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2042,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2043,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2044,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2045,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2046,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2047,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2048,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2049,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2050,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2051,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2052,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2053,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2054,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2055,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2056,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2057,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2058,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2059,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2060,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2061,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2062,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2063,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2064,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2065,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec
2020,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2021,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2022,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2023,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2024,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2025,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2026,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2027,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2028,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2029,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2030,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2031,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2032,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2033,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2034,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2035,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2036,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2037,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2038,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2039,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2040,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2041,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2042,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2043,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2044,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2045,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2046,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2047,37446.83182365748,F_350459_2902248,building,building_aggregate,accelerated_elec
2048,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2049,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2050,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2051,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2052,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2053,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2054,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2055,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2056,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2057,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2058,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2059,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2060,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2061,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2062,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2063,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2064,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2065,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec
2020,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2021,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2022,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2023,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2024,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2025,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2026,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2027,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2028,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2029,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2030,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2031,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2032,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2033,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2034,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2035,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2036,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2037,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2038,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2039,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2040,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2041,34490.00450959564,F_350458_2902189,building,building_aggregate,accelerated_elec
2042,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2043,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2044,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2045,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2046,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2047,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2048,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2049,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2050,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2051,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2052,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2053,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2054,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2055,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2056,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2057,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2058,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2059,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2060,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2061,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2062,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2063,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2064,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2065,0.0,F_350458_2902189,building,building_aggregate,accelerated_elec
2020,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2021,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2022,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2023,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2024,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2025,23967.38268,F_350458_2902131,building,building_aggregate,accelerated_elec
2026,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2027,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2028,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2029,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2030,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2031,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2032,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2033,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2034,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2035,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2036,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2037,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2038,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2039,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2040,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2041,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2042,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2043,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2044,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
2045,0.0,F_350458_2902131,building,building_aggregate,accelerated_elec
